@RELATION svmTaps
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {enter,a,NOISE,space,q}

@DATA
0.198162,0.002156,2.313790,0.313698,0.229015,2.143925,0.001279,0.457804,-29.926758,0.100128,0.594231,0.162544,-0.314558,0.071244,0.329508,0.024503,0.212946,0.332896,0.141590,0.179773,0.061598,0.005633,0.001643,0.010697,0.004572,0.009748,0.008502,0.029375,0.001885,0.002468,0.004315,0.008075,0.002222,0.008210,0.039481,0.002916,0.693318,0.012793,0.041835,0.592562,0.001182,0.090913,3.497083,1.168452,0.091093,0.612424,0.352917,0.218969,0.331488,0.156111,0.267987,0.280897,0.062341,0.267923,0.089215,0.003758,0.000913,0.006613,0.005837,0.013993,0.011318,0.039992,0.000638,0.001160,0.002407,0.003672,0.001601,0.010205,space
0.184778,0.000940,2.324162,0.286064,0.222083,1.909942,0.001369,0.404946,-32.421485,0.163278,0.712460,0.090678,-0.108478,-0.051463,0.399056,0.156069,-0.054772,0.039347,-0.192301,0.162474,0.130282,0.006669,0.002420,0.011458,0.007581,0.014083,0.004047,0.012215,0.002861,0.005102,0.003571,0.008222,0.002840,0.004715,0.011489,0.001612,0.972402,0.028654,0.042257,0.319352,0.001023,0.067531,3.254392,1.052948,0.455419,0.255423,0.221555,0.301337,0.330040,0.119497,0.097534,0.191079,0.071746,0.262100,0.105627,0.003192,0.000437,0.009090,0.009392,0.016512,0.002184,0.007496,0.001157,0.003524,0.001504,0.008417,0.002525,0.004410,space
0.119328,0.003314,2.643761,0.221711,0.218216,1.270011,0.003445,0.231851,-26.294017,1.028673,0.624781,0.147413,-0.259171,-0.204306,0.365385,-0.013975,0.343377,-0.073198,0.104143,0.105557,-0.258526,0.010063,0.004666,0.010227,0.002188,0.014418,0.008580,0.036645,0.002773,0.004217,0.023875,0.006604,0.003242,0.011185,0.056367,0.002667,0.467457,0.056348,0.025810,0.804576,0.003033,0.181595,1.693047,0.993598,0.521134,0.214058,0.272613,0.307524,0.186338,0.231537,0.155916,0.114143,0.232036,0.272368,0.096416,0.008141,0.002605,0.003613,0.000551,0.013359,0.009293,0.026023,0.002211,0.001910,0.018509,0.000447,0.000577,0.007375,space
0.364905,0.002578,2.752810,0.351423,0.216707,2.521376,0.001199,0.549229,-28.623846,-0.363921,0.126002,0.070432,-0.107926,-0.217970,-0.004685,0.067085,-0.130027,0.118714,0.044748,0.122302,-0.145876,0.004234,0.001247,0.003214,0.001938,0.001953,0.001813,0.002362,0.001866,0.002271,0.001552,0.002628,0.002030,0.001243,0.055141,0.002484,0.688221,0.058963,0.008479,0.362320,0.000727,0.096972,2.125866,0.348054,0.287566,0.449317,0.263070,0.069921,0.186545,0.235884,0.261668,0.236796,0.176404,0.140212,0.172267,0.004006,0.000851,0.003491,0.000571,0.001704,0.000965,0.001831,0.002171,0.002383,0.000820,0.002722,0.000648,0.000922,space
0.226293,0.002424,2.064208,0.298568,0.235725,1.898309,0.001838,0.388612,-29.551187,0.462619,0.565975,0.290001,-0.112574,-0.155951,-0.029100,-0.161207,0.107527,0.137688,0.007680,-0.093817,0.086429,0.007184,0.002533,0.011610,0.002631,0.014047,0.004507,0.028213,0.002444,0.012356,0.004101,0.006279,0.001787,0.008248,0.048780,0.003809,0.808710,0.021355,0.041523,0.665777,0.001904,0.159951,3.512991,1.099444,0.332672,0.474402,0.202755,0.112868,0.113085,0.019177,0.167588,0.093259,0.220569,0.296548,0.119717,0.000691,0.000633,0.008715,0.000556,0.019114,0.002730,0.032372,0.001655,0.016743,0.001761,0.002723,0.000716,0.009529,space
0.181602,0.003639,2.410244,0.276316,0.227036,1.718315,0.001637,0.371143,-28.484835,0.197361,0.637567,0.378017,-0.394164,-0.177389,-0.065568,-0.171766,0.087704,0.155548,-0.020050,0.178332,-0.043893,0.011467,0.003335,0.013178,0.003794,0.005369,0.014767,0.014482,0.003125,0.005353,0.020910,0.015891,0.004542,0.008354,0.086660,0.005459,0.693189,0.021731,0.017881,0.466067,0.001173,0.127163,2.649019,1.234495,0.413905,0.556994,0.164921,0.264187,0.242567,0.179919,0.262278,0.313032,0.130283,0.335039,0.167921,0.013947,0.000982,0.015554,0.001090,0.003697,0.017590,0.009838,0.002242,0.002963,0.020801,0.009725,0.003051,0.006592,space
0.222890,0.002262,2.329140,0.300131,0.236883,1.923331,0.001474,0.430581,-30.498680,0.172468,0.432634,0.335872,-0.139704,-0.296042,-0.036418,0.051563,0.344939,0.206181,-0.188728,0.051513,0.100191,0.006369,0.003023,0.007196,0.004023,0.017144,0.004126,0.030841,0.003679,0.004594,0.005567,0.004719,0.002406,0.008765,0.019087,0.003579,1.017368,0.026272,0.042024,0.455248,0.001381,0.061804,3.935266,1.106489,0.221773,0.506554,0.093836,0.274433,0.225924,0.159569,0.259644,0.262283,0.173970,0.180422,0.115728,0.001719,0.001019,0.003343,0.002928,0.024522,0.003187,0.039335,0.001740,0.004500,0.002083,0.002450,0.001397,0.011333,space
0.110594,0.001241,2.491602,0.221815,0.215758,1.082231,0.002835,0.166515,-30.468346,0.714688,0.272690,-0.311968,-0.663994,0.117576,0.368790,0.015021,0.013198,-0.159348,-0.211892,0.115157,0.123037,0.026345,0.011583,0.019197,0.009037,0.014216,0.001757,0.011447,0.003121,0.005804,0.002921,0.004884,0.003092,0.010548,0.047644,0.002075,1.126472,0.019890,0.023145,0.436776,0.001774,0.051134,2.328322,1.116957,0.244802,0.196416,0.175384,0.269553,0.226807,0.071964,0.191798,0.251992,0.164222,0.282716,0.041149,0.031894,0.010270,0.016806,0.006857,0.018723,0.000625,0.010944,0.002306,0.003175,0.000928,0.002839,0.001937,0.008161,space
0.229923,0.001320,2.010761,0.308194,0.232670,2.196926,0.001086,0.455989,-30.086409,0.236351,0.529661,0.419439,-0.335204,-0.120999,0.104391,-0.045903,0.301229,0.299256,-0.161053,0.168640,-0.006611,0.004936,0.002218,0.010784,0.004388,0.012333,0.002613,0.029245,0.001843,0.002608,0.006023,0.007247,0.003534,0.008177,0.039558,0.001716,0.773320,0.022496,0.035871,0.566174,0.000939,0.107263,3.373031,0.808543,0.129370,0.326529,0.247786,0.151785,0.172686,0.217336,0.157138,0.352471,0.044094,0.331966,0.146659,0.003066,0.000655,0.010249,0.005122,0.014457,0.001023,0.042410,0.000742,0.001899,0.002535,0.004714,0.002995,0.011017,space
0.136230,0.002039,2.556254,0.242919,0.217218,1.473054,0.005562,0.279719,-29.666868,0.552107,0.921684,0.225028,-0.216034,-0.096531,0.308192,-0.077573,-0.047865,-0.104468,-0.131405,0.142539,0.096739,0.002263,0.001625,0.015023,0.057682,0.034601,0.002384,0.009197,0.001606,0.002277,0.006745,0.005550,0.002050,0.019023,0.060124,0.003346,0.943651,0.044468,0.014278,0.697106,0.007653,0.149030,2.274308,1.136428,0.185327,0.523752,0.314718,0.352726,0.305030,0.137564,0.094297,0.035152,0.221254,0.131448,0.189717,0.002116,0.001892,0.008591,0.065128,0.022374,0.001251,0.009158,0.001047,0.000927,0.004683,0.003702,0.001465,0.016502,space
0.220395,0.001817,2.250825,0.302670,0.233938,2.001705,0.001549,0.415154,-29.933237,0.339542,0.326549,0.363018,-0.277064,-0.132432,-0.086717,-0.209609,-0.027388,0.118991,-0.005717,0.128656,0.051432,0.005536,0.001562,0.007454,0.002707,0.022469,0.004862,0.007813,0.002948,0.003526,0.005708,0.004594,0.002694,0.006423,0.037839,0.002833,0.707080,0.013217,0.040467,0.681983,0.001730,0.166090,3.334794,1.024691,0.439108,0.440555,0.128841,0.145875,0.085731,0.197544,0.188926,0.282661,0.181480,0.095180,0.095393,0.001733,0.000887,0.005158,0.002499,0.032978,0.003997,0.006264,0.000887,0.001477,0.001961,0.002399,0.001039,0.008218,space
0.177178,0.002407,2.475989,0.257932,0.224569,1.660567,0.004425,0.330762,-29.496933,0.523837,0.538727,0.192384,-0.169993,-0.002404,0.099279,0.081513,0.230034,0.165646,-0.116457,-0.026745,0.029446,0.022554,0.003860,0.027607,0.003163,0.005833,0.003168,0.005541,0.003794,0.002951,0.005010,0.010094,0.002064,0.009497,0.077095,0.003557,0.821844,0.037278,0.026827,0.875800,0.006278,0.182184,3.514044,1.609544,0.502573,0.541551,0.139055,0.482858,0.415982,0.117727,0.207668,0.301839,0.093819,0.149189,0.142178,0.031688,0.002355,0.032386,0.002844,0.003526,0.000891,0.002841,0.003674,0.001995,0.000735,0.005434,0.000971,0.010839,space
0.186025,0.002572,2.149242,0.288235,0.230739,1.867500,0.001574,0.408575,-29.721385,0.272313,0.430648,0.390693,-0.143996,-0.113342,0.106191,-0.019555,0.152195,0.263245,0.058650,0.000844,-0.045922,0.005688,0.003384,0.014585,0.003472,0.014091,0.003166,0.037566,0.001586,0.004782,0.007311,0.011302,0.002623,0.010654,0.010602,0.003978,0.917051,0.025936,0.044464,0.470146,0.001436,0.084400,3.637582,1.221292,0.143637,0.467531,0.285764,0.152976,0.401809,0.162444,0.221892,0.179102,0.050051,0.265854,0.200706,0.003438,0.001989,0.018482,0.001448,0.017143,0.000885,0.052568,0.000792,0.004197,0.005024,0.009980,0.000731,0.014425,space
0.232985,0.002638,2.409885,0.281270,0.219388,2.001611,0.002153,0.422641,-29.339632,0.305844,0.451345,0.116148,-0.285071,-0.025992,0.052267,-0.091005,0.160301,0.261732,0.020694,0.264601,0.000600,0.006074,0.002440,0.005716,0.003975,0.020401,0.008894,0.009880,0.003181,0.003811,0.006725,0.006672,0.003562,0.006641,0.083311,0.004264,0.596590,0.047544,0.008425,0.775531,0.002691,0.174433,2.789892,1.404225,0.373333,0.580011,0.219105,0.372166,0.330874,0.224525,0.074810,0.307073,0.255194,0.260768,0.123698,0.002253,0.000637,0.002429,0.004798,0.030896,0.010413,0.005637,0.001689,0.003120,0.006166,0.002874,0.001853,0.007293,space
0.200091,0.002083,1.147124,0.313900,0.209535,2.258756,0.000874,0.478902,-28.843636,-0.424370,0.389655,0.416090,-0.405858,-0.288130,0.121955,-0.000556,0.075767,0.349243,-0.022213,0.062127,-0.156635,0.002987,0.002188,0.003269,0.001985,0.003179,0.002576,0.005159,0.003307,0.003437,0.003324,0.003157,0.001907,0.001253,0.028974,0.002949,0.887476,0.059807,0.008711,0.196259,0.000529,0.063389,2.493519,0.248494,0.424392,0.252915,0.325111,0.093341,0.320556,0.171459,0.253058,0.342282,0.016990,0.211736,0.142488,0.001768,0.001106,0.001504,0.000827,0.001863,0.001439,0.003241,0.002237,0.001647,0.001446,0.001907,0.000881,0.000698,space
0.210299,0.001799,1.859986,0.308512,0.216440,2.428380,0.000826,0.492060,-30.078236,0.126476,0.516888,0.392974,-0.501255,-0.148724,-0.036579,-0.077629,0.339061,0.250157,-0.030729,-0.216071,0.116216,0.004191,0.003272,0.006700,0.002329,0.009095,0.002379,0.017215,0.002209,0.002501,0.003427,0.005371,0.002982,0.004802,0.054443,0.002814,0.512080,0.023722,0.011326,0.171622,0.000548,0.055870,3.328908,0.765542,0.358091,0.461732,0.211783,0.101385,0.121658,0.084363,0.084445,0.176907,0.214766,0.176673,0.083521,0.001928,0.001318,0.004214,0.000485,0.008990,0.000291,0.020643,0.001912,0.000506,0.000699,0.002509,0.001190,0.005682,space
0.131352,0.001785,1.980389,0.281043,0.206845,2.165122,0.001006,0.425590,-29.383063,0.318542,0.427602,0.078589,-0.120284,0.112017,0.400929,-0.104608,-0.092274,-0.002639,0.148461,0.092677,0.109421,0.003744,0.003072,0.013248,0.002344,0.008771,0.003549,0.006048,0.005075,0.005911,0.004590,0.010176,0.003439,0.004447,0.043993,0.002892,0.575246,0.026097,0.005059,0.322125,0.000588,0.081057,2.807267,0.290253,0.477568,0.413448,0.403382,0.241260,0.118597,0.280388,0.136701,0.226387,0.108012,0.236615,0.151892,0.001132,0.001595,0.007226,0.001181,0.006849,0.001363,0.001828,0.003443,0.004901,0.004769,0.004694,0.002266,0.001854,space
0.211207,0.002004,2.269765,0.298995,0.237908,1.909575,0.001783,0.388838,-29.887574,0.267553,0.286946,0.383140,-0.186569,-0.102434,-0.023044,0.033280,0.137109,0.147071,-0.054570,0.031055,0.026541,0.006133,0.003326,0.011092,0.003080,0.026141,0.004596,0.024075,0.002809,0.002846,0.003685,0.006669,0.001785,0.009386,0.052343,0.003143,0.751122,0.010671,0.038913,0.678656,0.002097,0.172282,3.546048,1.039215,0.283494,0.264050,0.245901,0.270655,0.148542,0.052273,0.149404,0.098781,0.227743,0.085601,0.149451,0.001986,0.000997,0.008239,0.001343,0.041556,0.002843,0.027582,0.001944,0.002056,0.002195,0.002722,0.000446,0.012247,space
0.107418,0.002776,1.345382,0.234464,0.205870,1.640193,0.000901,0.255445,-26.717168,-0.436651,0.371345,0.841514,-0.139192,0.281796,-0.210100,-0.106201,0.041468,-0.391778,-0.066886,0.131120,0.073303,0.007258,0.003266,0.006349,0.007680,0.007726,0.002297,0.008751,0.002605,0.003115,0.007375,0.005974,0.002818,0.003516,0.008466,0.002116,0.581842,0.022212,0.013782,0.418655,0.000567,0.067920,1.404776,0.380556,0.362434,0.244198,0.164690,0.511051,0.174395,0.296481,0.255419,0.198821,0.208094,0.123397,0.330334,0.002815,0.001533,0.000987,0.005324,0.001451,0.000963,0.007055,0.001639,0.003198,0.002776,0.001717,0.000832,0.001249,q
0.137931,0.005891,1.605302,0.267929,0.226319,1.751736,0.001223,0.318966,-27.302098,-0.902635,0.360241,0.779024,-0.047339,-0.280843,-0.011422,0.068737,-0.070771,-0.209335,0.022732,0.300151,-0.151930,0.003797,0.003795,0.009615,0.003290,0.005345,0.004569,0.010722,0.004048,0.002943,0.005063,0.003980,0.001253,0.003675,0.004726,0.005506,0.846612,0.056877,0.033953,0.411659,0.000862,0.144512,2.326892,0.821851,0.487406,0.186125,0.158384,0.244210,0.173809,0.324567,0.105385,0.086500,0.180278,0.178934,0.140784,0.002778,0.000635,0.009778,0.001272,0.001540,0.001698,0.010970,0.002899,0.002550,0.002057,0.001042,0.000480,0.003013,q
0.120803,0.004495,2.121252,0.203720,0.211716,1.247706,0.002672,0.145871,-26.573409,-0.457288,-0.003122,0.508412,-0.074028,0.050091,-0.210590,0.099543,-0.143907,0.067940,0.089976,0.205325,-0.108236,0.002875,0.004229,0.015491,0.003305,0.009198,0.006390,0.010221,0.005069,0.003351,0.006872,0.005694,0.005752,0.005200,0.007669,0.005031,1.002815,0.012659,0.024413,0.081680,0.001721,0.019456,1.813150,0.915442,0.096626,0.467825,0.170058,0.260034,0.120055,0.132924,0.218228,0.199975,0.163264,0.258420,0.162922,0.000972,0.001293,0.014656,0.001786,0.005160,0.006502,0.005425,0.003285,0.003332,0.003328,0.003115,0.003528,0.003108,q
0.171733,0.003762,1.967261,0.257363,0.227592,1.281712,0.004275,0.262931,-29.120159,-0.220034,0.532118,0.813362,-0.041747,-0.138737,0.007991,0.337581,-0.067561,-0.010817,0.166529,0.198211,-0.264577,0.002115,0.002393,0.012307,0.003585,0.050630,0.002983,0.013530,0.005002,0.001970,0.002356,0.005868,0.002257,0.014540,0.029064,0.005978,1.204431,0.053848,0.040963,0.182104,0.003510,0.102135,3.124123,1.194276,0.458245,0.381833,0.199177,0.311465,0.214749,0.224730,0.151301,0.114953,0.184119,0.223958,0.195252,0.001258,0.001385,0.009793,0.002755,0.048025,0.001474,0.010631,0.005502,0.001012,0.000716,0.003329,0.000930,0.012637,q
0.228108,0.001969,2.253640,0.281676,0.209906,2.191256,0.000939,0.384074,-29.493066,-0.773771,0.272486,0.524216,-0.145061,0.088346,0.074133,0.217867,0.077775,-0.161433,0.073386,0.236780,-0.100505,0.002592,0.002688,0.005807,0.003499,0.005301,0.002665,0.005611,0.002478,0.000882,0.004359,0.002445,0.003834,0.002193,0.056283,0.002936,1.073040,0.035985,0.006588,0.420223,0.000578,0.095410,3.031990,0.406406,0.215231,0.309283,0.144430,0.107294,0.134860,0.299266,0.076861,0.122594,0.188416,0.150048,0.175459,0.000826,0.001141,0.002399,0.001747,0.003121,0.000408,0.000853,0.000781,0.000418,0.003878,0.000974,0.002027,0.000576,q
0.211093,0.002034,2.303858,0.265660,0.207667,2.088171,0.000872,0.343920,-29.075410,-0.902151,0.402150,0.596249,-0.080349,0.043789,0.018790,0.174888,-0.021860,-0.148017,0.137331,0.307783,0.108435,0.002478,0.003714,0.006320,0.002746,0.005106,0.003186,0.009759,0.002433,0.001192,0.003502,0.004239,0.002643,0.002576,0.032952,0.002827,0.959598,0.026361,0.005624,0.304931,0.000547,0.077274,2.836006,0.460864,0.199147,0.138058,0.028382,0.071792,0.131052,0.372164,0.109322,0.059739,0.221996,0.093132,0.181493,0.000324,0.001961,0.001693,0.000839,0.000749,0.002289,0.002709,0.000749,0.000469,0.001017,0.001316,0.001436,0.000428,q
0.132713,0.001919,2.011993,0.242728,0.226370,1.451278,0.001637,0.234574,-29.587386,-0.448368,0.199194,0.485499,-0.246424,-0.113719,-0.016801,0.186981,0.056202,0.007658,-0.019640,0.129115,0.056784,0.003336,0.003577,0.018476,0.004428,0.019017,0.003382,0.029356,0.004080,0.004696,0.003828,0.006875,0.003146,0.010302,0.022194,0.002393,0.766560,0.034164,0.038413,0.308646,0.001046,0.051909,3.181776,1.116558,0.290307,0.163831,0.294627,0.182237,0.178408,0.320930,0.107851,0.252831,0.149375,0.056899,0.109247,0.002787,0.000566,0.014412,0.001383,0.025663,0.002217,0.023761,0.004607,0.003864,0.002106,0.004478,0.001777,0.007876,q
0.147686,0.002427,1.473571,0.267449,0.233151,1.593315,0.001755,0.237523,-28.653080,-0.282343,0.237478,0.261813,-0.235632,-0.197253,-0.121096,0.319947,0.071567,-0.120524,0.097461,0.259395,-0.027160,0.002266,0.002584,0.006238,0.005288,0.029219,0.003342,0.008831,0.002626,0.004993,0.004126,0.006323,0.004091,0.007947,0.021314,0.002566,1.003070,0.039976,0.044077,0.431288,0.001959,0.057321,3.932532,1.282913,0.560140,0.382087,0.246153,0.289333,0.122665,0.144270,0.134828,0.261726,0.140252,0.163216,0.180066,0.000868,0.000217,0.001201,0.000999,0.041029,0.001150,0.007860,0.001453,0.006588,0.001186,0.003910,0.000483,0.010659,q
0.207917,0.001563,1.466991,0.270156,0.218966,2.002422,0.000990,0.340517,-28.309082,-0.669993,0.296403,0.449932,0.070462,-0.013732,-0.079365,0.359995,0.118434,-0.110015,-0.189982,0.099727,-0.180138,0.003517,0.003107,0.007147,0.003433,0.005074,0.002857,0.007966,0.003877,0.001746,0.002627,0.005559,0.004176,0.002795,0.020088,0.001933,1.063589,0.026799,0.003725,0.346009,0.000675,0.120366,1.842462,0.606572,0.378384,0.368117,0.294728,0.177111,0.273948,0.288244,0.207728,0.324419,0.235080,0.228702,0.129439,0.001287,0.000830,0.003769,0.001248,0.000989,0.001009,0.005383,0.003300,0.000322,0.001135,0.002737,0.002839,0.001114,q
0.142015,0.001812,1.741322,0.260560,0.227206,1.579958,0.001623,0.281080,-29.920680,-0.368097,0.335897,0.479531,-0.437270,-0.347332,0.015180,0.092012,-0.165368,0.155779,0.045088,0.262801,0.069916,0.002036,0.002314,0.006933,0.004203,0.009624,0.011265,0.025418,0.004017,0.009095,0.003753,0.011651,0.002249,0.007459,0.018388,0.002372,0.870576,0.048649,0.048271,0.221330,0.001503,0.052863,3.533954,1.442931,0.339235,0.274297,0.263028,0.229078,0.181520,0.359428,0.131420,0.188047,0.237084,0.047241,0.250508,0.000914,0.001260,0.006615,0.001539,0.005646,0.008504,0.034736,0.001963,0.009450,0.000922,0.006295,0.001299,0.008583,q
0.142128,0.003359,1.642625,0.261666,0.230964,1.525618,0.001712,0.239111,-28.386969,-0.573218,0.310809,0.668976,-0.043538,0.085380,-0.096214,0.155303,-0.015439,-0.185096,0.127273,-0.102966,-0.006687,0.005177,0.004917,0.018589,0.012135,0.020147,0.004007,0.012876,0.002533,0.002099,0.002866,0.006122,0.003917,0.007237,0.009054,0.003171,0.974046,0.030114,0.041176,0.405848,0.001270,0.062720,3.202108,1.287434,0.446759,0.218822,0.137180,0.391850,0.258675,0.145063,0.271079,0.227938,0.167340,0.137061,0.176509,0.004942,0.001278,0.017794,0.013597,0.028021,0.003421,0.014641,0.001739,0.001581,0.001301,0.002064,0.002961,0.008165,q
0.220735,0.001930,1.714883,0.258471,0.208483,1.972000,0.000746,0.320780,-28.561250,-1.015157,0.393233,0.713151,-0.234851,-0.129032,0.093669,0.393697,-0.031836,-0.118323,-0.049479,0.096474,-0.062246,0.002515,0.002647,0.007630,0.003680,0.004069,0.003395,0.006344,0.003600,0.001781,0.002902,0.003903,0.001909,0.002157,0.019732,0.002511,1.028445,0.024084,0.005232,0.288828,0.000478,0.060338,2.363928,0.579665,0.353110,0.189356,0.037985,0.221663,0.218813,0.417974,0.089183,0.196495,0.198645,0.145362,0.107767,0.001239,0.000931,0.002999,0.001227,0.001359,0.001111,0.001614,0.001711,0.000819,0.000902,0.001250,0.001171,0.000476,q
0.269623,0.002104,2.243330,0.289042,0.210222,2.256733,0.000996,0.403811,-28.664365,-0.911363,0.194966,0.450548,-0.000333,0.005050,0.141619,0.331458,0.110650,-0.019318,0.004990,0.285390,-0.005085,0.002315,0.003051,0.005316,0.003331,0.007476,0.001521,0.007264,0.004537,0.001340,0.002431,0.002946,0.001956,0.002782,0.032523,0.002239,1.063442,0.042760,0.010992,0.413226,0.000633,0.107902,2.642292,0.523607,0.240039,0.333222,0.179904,0.294332,0.195547,0.323556,0.237499,0.175611,0.146753,0.107369,0.169734,0.000590,0.001282,0.003102,0.002139,0.001931,0.000737,0.003663,0.003242,0.001031,0.000851,0.001872,0.000957,0.000475,q
0.143376,0.002273,2.005447,0.239077,0.225423,1.268398,0.002096,0.218240,-29.350492,-0.181523,0.504715,0.683519,-0.203929,0.043421,-0.092577,0.353855,-0.097173,-0.170761,0.215720,0.058381,0.063474,0.002704,0.003377,0.024172,0.007237,0.022101,0.002011,0.014304,0.002739,0.007665,0.004372,0.011392,0.003528,0.009359,0.025410,0.003479,0.929404,0.062338,0.052767,0.156321,0.001459,0.092889,2.976627,1.230683,0.395279,0.251271,0.391968,0.170382,0.139765,0.209074,0.246057,0.346508,0.085996,0.111856,0.168927,0.001606,0.002155,0.022406,0.004062,0.026855,0.000530,0.007848,0.001827,0.010470,0.002791,0.011431,0.001941,0.008245,q
0.216878,0.001849,2.256470,0.290665,0.222379,2.246557,0.000920,0.385662,-29.783173,-0.654246,0.606439,0.611680,-0.188115,0.125329,-0.073123,0.288749,0.195870,-0.245845,-0.007943,0.262086,-0.024194,0.003015,0.002944,0.009184,0.002626,0.005591,0.002246,0.011575,0.001733,0.001132,0.003247,0.003286,0.003008,0.003530,0.040573,0.002816,1.143078,0.012970,0.015513,0.248784,0.000541,0.052803,2.743600,0.454548,0.331743,0.205262,0.107551,0.068697,0.087772,0.356003,0.155739,0.030156,0.142941,0.094907,0.112707,0.000424,0.001099,0.003160,0.001017,0.002494,0.001353,0.006766,0.000478,0.000423,0.002650,0.001321,0.001015,0.001419,q
0.233893,0.001742,2.157884,0.270534,0.210465,2.081409,0.000962,0.364564,-29.274843,-0.859014,0.449676,0.851860,-0.065250,-0.032861,-0.055908,0.179648,0.052802,-0.113767,0.087564,0.282328,0.018910,0.004155,0.004058,0.006286,0.003311,0.006539,0.002745,0.007955,0.004294,0.002145,0.003544,0.004278,0.001692,0.002696,0.047933,0.002503,0.999912,0.035254,0.008212,0.349979,0.000607,0.089995,2.552352,0.317145,0.386239,0.148646,0.113107,0.030354,0.197494,0.517707,0.233029,0.276681,0.128865,0.258448,0.095288,0.001866,0.001992,0.004407,0.001230,0.001520,0.000597,0.006615,0.001598,0.002031,0.002175,0.003416,0.000485,0.001452,q
0.143376,0.004552,2.329558,0.251994,0.224437,1.658927,0.001483,0.273820,-28.037083,-0.177245,0.421397,0.642781,-0.082738,-0.085874,-0.142473,0.379757,0.073618,-0.041135,0.000437,0.222106,-0.068550,0.006417,0.005947,0.018384,0.003983,0.016643,0.006667,0.018751,0.003960,0.004042,0.005029,0.012866,0.002245,0.007819,0.011058,0.005276,0.854911,0.021072,0.036682,0.288125,0.000908,0.031633,3.122742,1.137188,0.440913,0.231842,0.133441,0.229202,0.142716,0.365665,0.162155,0.239541,0.078015,0.232948,0.137338,0.005066,0.004263,0.010954,0.001188,0.018284,0.007417,0.016775,0.002125,0.003169,0.002229,0.010328,0.000720,0.005275,q
0.122391,0.001857,1.496420,0.255355,0.238257,1.386023,0.002020,0.214156,-29.244325,-0.610830,0.268217,0.710779,-0.244226,-0.117356,0.180844,0.179300,0.102121,-0.126175,-0.017812,0.130415,0.048649,0.005212,0.005175,0.014087,0.007743,0.007151,0.002257,0.029939,0.003761,0.003653,0.005049,0.003801,0.005053,0.008789,0.011511,0.002351,1.107679,0.021258,0.033097,0.583110,0.002193,0.111717,2.797235,1.685038,0.409555,0.280017,0.190411,0.180201,0.108094,0.098498,0.116424,0.060887,0.139096,0.193775,0.213565,0.006307,0.002516,0.018120,0.005925,0.007945,0.000903,0.044050,0.002327,0.002231,0.003062,0.002268,0.004736,0.011233,q
